Speed,LapDistPct,Lat,Lon,Brake,Throttle,RPM,SteeringWheelAngle,Gear,Clutch,ABSActive,DRSActive,LatAccel,LongAccel,VertAccel,Yaw,YawRate,PositionType
80.71531,0.02261517,43.99852677644478,11.372164344226729,0,1,8924.536,-0.083045065,6,1,false,false,-3.8454509,0.7241061,11.648066,-0.038365982,-0.08127411,3
80.72223,0.022874217,43.99853766637036,11.372171824392641,0,1,8931.304,-0.082318544,6,1,false,false,-4.0960264,0.70595825,9.088199,-0.039779164,-0.087572984,3
80.730064,0.023133293,43.99854855643327,11.372179179886349,0,1,8942.131,-0.07820268,6,1,false,false,-4.77404,0.8030609,7.6139793,-0.041265033,-0.09046219,3
80.74099,0.0233924,43.99855935640828,11.372186660028484,0,1,8946.0625,-0.06682329,6,1,false,false,-4.5722218,1.0439705,6.7498884,-0.042757604,-0.087276824,3
80.753784,0.02365155,43.99857024647119,11.372194015522192,0,1,8943.696,-0.05544389,6,1,false,false,-4.9425187,0.95078576,11.675805,-0.044119097,-0.07828798,3
80.76507,0.023910737,43.99858104644619,11.372201495688104,0,1,8943.676,-0.041400813,6,1,false,false,-4.9944015,0.9969419,12.108495,-0.04539438,-0.07298584,3
80.77703,0.024169955,43.99859193650911,11.372208975854019,0,1,8950.332,-0.025664032,6,1,false,false,-4.6436143,1.282744,12.955903,-0.04656531,-0.060867462,3
80.792595,0.024429219,43.99860273648411,11.372216456019931,0,1,8944.221,-0.014768688,6,1,false,false,-4.3226976,1.377994,13.71526,-0.04747225,-0.04335667,3
80.80776,0.024688527,43.99861362640969,11.372223936162067,0,1,8927.532,0.002178695,6,1,false,false,-3.2871194,1.2002637,14.28571,-0.048066158,-0.025181755,3
80.81994,0.024947878,43.99862442652202,11.372231541000186,0,1,8924.998,0.008957273,6,1,false,false,-2.3819084,0.90521103,12.954705,-0.04832476,-0.00660716,3
80.8281,0.02520725,43.99863531644761,11.3722390211661,0,1,8938,0.012348434,6,1,false,false,-1.5021971,0.7696997,13.620218,-0.04833644,0.0042293286,3
80.83427,0.025466641,43.99864611642261,11.372246501332013,0,1,8948.243,0.012589989,6,1,false,false,-0.7598107,0.73322123,8.754745,-0.04820705,0.01037881,3
80.84267,0.02572606,43.998656916397614,11.372254106146354,0,1,8950.676,0.0036317818,6,1,false,false,-0.42915964,0.82996726,9.224976,-0.04801245,0.011885592,3
80.85347,0.02598551,43.998667806460524,11.372261586312268,0,1,8951.055,-0.0062954645,6,1,false,false,-0.5512159,0.9945141,9.466804,-0.04784424,0.007825018,3
80.86447,0.026244996,43.998678606435526,11.372269191150387,0,1,8953.538,-0.019369505,6,1,false,false,-0.66681445,1.1383322,9.360279,-0.047792144,-0.0007657043,3
80.87792,0.026504522,43.99868949649844,11.3722766713163,0,1,8953.566,-0.032926664,6,1,false,false,-0.95038986,1.1335247,12.573811,-0.047906425,-0.012389221,3
80.89068,0.02676409,43.998700296473444,11.37228427613064,0,1,8949.24,-0.04721224,6,1,false,false,-1.4806877,1.1801333,12.263937,-0.048238058,-0.026009882,3
80.902245,0.027023692,43.998711096448446,11.372291756296555,0,1,8948.611,-0.058833193,6,1,false,false,-2.2279205,1.1050797,12.091608,-0.048824485,-0.042050283,3
80.914825,0.027283331,43.99872198651136,11.372299361134674,0,1,8949.678,-0.0646446,6,1,false,false,-2.888535,1.0540841,12.337027,-0.049652364,-0.055166077,3
80.92495,0.027543003,43.998732786486364,11.372306965949015,0,1,8948.732,-0.0646446,6,1,false,false,-3.5734549,0.97199494,13.565353,-0.050678756,-0.06623896,3
80.9346,0.0278027,43.99874367641195,11.372314570787134,0,1,8950.564,-0.056896053,6,1,false,false,-3.8608623,0.9786831,12.944956,-0.051854946,-0.07114453,3
